id,close,high,low,open,share_volume,symbol,trade_date,trade_volume,turnover
272,43.25,46,36,40,1477400,HAYC.N0000,1041271200000,725,60883775
273,42.5,50,29.5,36,959400,HAYC.N0000,1009735200000,777,38864800
274,36.25,44.5,28,33.5,366200,HAYC.N0000,978026400000,463,12192850
275,56.8,68,52,57.3,1130542,BOPL.N0000,1740681000000,1501,67265503.7
276,56.5,60,32,37.5,5905492,BOPL.N0000,1735583400000,5531,279901512
277,38.9,55,33.3,44.1,2091155,BOPL.N0000,1703788200000,3562,101049928.9
278,44.9,72.9,9,24,12884211,BOPL.N0000,1672338600000,10407,555325116.6
279,22.5,35,10.1,14.6,6505834,BOPL.N0000,1640889000000,6200,128715676.9
280,14.6,18.4,6.8,9.9,4811494,BOPL.N0000,1609353000000,3794,64196378.2
281,10.4,13.8,7.5,9.9,1120292,BOPL.N0000,1577730600000,1983,11722248.8
282,9.5,18.6,8.6,17.6,1693797,BOPL.N0000,1546194600000,1791,25205840.8
283,17,19.5,7.6,9.4,17009279,BOPL.N0000,1514485800000,5011,212487976.2
284,9.7,12,8.5,11,845484,BOPL.N0000,1483036200000,764,8523058.8
285,10.9,14,10,12,4141425,BOPL.N0000,1451500200000,1227,56023551.3
286,12,14.6,8.7,9.3,3503717,BOPL.N0000,1419964200000,2746,40402397.9
287,9.2,13.8,8.5,12.1,1447306,BOPL.N0000,1388428200000,1950,16280461.1
288,12.1,19,7,19,1771982,BOPL.N0000,1356892200000,2453,20345708.5
289,14.2,25.9,12.3,20.6,22150200,BOPL.N0000,1325183400000,8296,462704790
290,20.4,65,18.1,39,8558900,BOPL.N0000,1293733800000,5047,238097265
291,37.5,54.75,11,11,2733000,BOPL.N0000,1262111400000,3359,83905600
292,11,34.5,8.5,22,3487500,BOPL.N0000,1230661800000,3856,98544475
293,23,24.5,11.25,15.25,1027600,BOPL.N0000,1199039400000,1465,21180950
294,13.5,25,13,15,781500,BOPL.N0000,1166466600000,911,15428025
295,15.25,20,14,15.5,322800,BOPL.N0000,1133805600000,350,5586050
296,15,17.5,10,10.5,343900,BOPL.N0000,1104429600000,273,5176025
297,12.25,18,10.25,16,247800,BOPL.N0000,1072807200000,347,3636900
298,16,18.5,13.25,18.5,261500,BOPL.N0000,1040580000000,288,4282475
299,19.5,27,12.25,17,3217300,BOPL.N0000,1009735200000,498,50679375
300,17.25,25,13.5,22,873600,BOPL.N0000,977853600000,1205,17185750
301,78.3,88,73,80,1149641,LHCL.N0000,1740681000000,1458,92617306.1
302,79.5,127,70,120,2497936,LHCL.N0000,1735583400000,5194,241915732.5
303,120.25,139,92.3,99.5,7078397,LHCL.N0000,1703788200000,12408,816186157.45
304,95.8,120,39.9,56.8,11617291,LHCL.N0000,1672338600000,11640,917184169.35
305,54.9,65,40,53.9,7893349,LHCL.N0000,1640889000000,7695,413608183.4
306,53.4,54.9,27.5,42.5,5838823,LHCL.N0000,1609353000000,4276,259513862.4
307,40.7,53.9,39.1,41.2,9994817,LHCL.N0000,1577730600000,2116,419611010.7
308,42.6,64,39,61.9,1068819,LHCL.N0000,1546194600000,1170,53242573.2
309,62,68.5,57,65,3153097,LHCL.N0000,1514485800000,1424,199960354
310,65,76,45,60.5,6527680,LHCL.N0000,1483036200000,6018,415902727.3
311,60.3,63.6,38.1,48,18377350,LHCL.N0000,1451500200000,9422,930149634.6
312,48,58.3,40,40.5,13297299,LHCL.N0000,1419964200000,5129,677623099.9
313,40.5,45.9,33,40,9873965,LHCL.N0000,1388428200000,6450,407466718.7
314,39.2,57,22,50.2,24348049,LHCL.N0000,1356892200000,19283,986627677.4
315,52.1,108.3,30.1,32,139328715,LHCL.N0000,1325183400000,44861,8463249580
316,31.7,42.75,18,19.75,59039500,LHCL.N0000,1293733800000,12851,1840241010
317,19,22.75,11.75,12,3624500,LHCL.N0000,1262111400000,3062,70034625
318,12,19.75,10,17.25,3307400,LHCL.N0000,1230661800000,2697,54932050
319,17,31.75,17,26,2322100,LHCL.N0000,1199039400000,2419,58541000
320,26,36.5,16.75,18.75,31074800,LHCL.N0000,1167330600000,3924,860585300
321,18.5,29,12.5,12.5,40128500,LHCL.N0000,1135879200000,8600,720394850
322,12.75,19,9,11.75,28872700,LHCL.N0000,1104429600000,5087,364549775
323,11.75,19.5,10.75,19,59874300,LHCL.N0000,1072807200000,8398,956928050
324,72.9,88,71.9,78,10061240,SEYB.N0000,1740681000000,4927,811271930
325,77.9,79.5,40.1,43,62025769,SEYB.N0000,1735583400000,13802,3675575097.6
326,43.9,60.5,25,31,30150305,SEYB.N0000,1703788200000,11969,1308588566.3
327,31.6,47,26,43,9940563,SEYB.N0000,1672338600000,3344,340655823.2
328,44,68,42.8,45.4,26393778,SEYB.N0000,1640889000000,12477,1434068631
329,46,53.5,25,53.5,47417384,SEYB.N0000,1609353000000,11748,2064669698.7
330,52.5,79.9,47,78,18837953,SEYB.N0000,1577730600000,7445,1067841595.2
331,78,94.8,64.1,87.1,6937109,SEYB.N0000,1546194600000,2178,528540863.6
332,87.2,99.9,83.6,90,13289093,SEYB.N0000,1514485800000,1988,1223933048
333,90,101,77,95,23736951,SEYB.N0000,1483036200000,2295,2290574593.6
334,95,120.5,89.9,95.9,42791913,SEYB.N0000,1451500200000,6417,4429920920.9
335,95,102,58.6,63.9,38764141,SEYB.N0000,1419964200000,5525,3089871197.4
336,64.2,74,55,56,6579919,SEYB.N0000,1388428200000,3357,425653773.4
337,56,72,49,67.7,15273142,SEYB.N0000,1356892200000,3926,968665337.8
338,67.6,100,59.5,97,22924323,SEYB.N0000,1325183400000,8640,1725498965
339,97.8,125,36.5,38,78204534,SEYB.N0000,1293733800000,26126,6224211627
340,37,49.25,27,30,17352100,SEYB.N0000,1262111400000,10265,649588650
341,28.5,34,15.75,32,1189900,SEYB.N0000,1230661800000,1111,33183075
342,32,42,25,35,2297100,SEYB.N0000,1199039400000,1404,78968525
343,35,50,30,38,3813100,SEYB.N0000,1167330600000,2513,147393475
344,36.75,58.5,29.5,30,15450300,SEYB.N0000,1135879200000,4664,696590350
345,30,55,29,47,5957400,SEYB.N0000,1104429600000,1268,262675925
346,47,70,30,52.25,14807400,SEYB.N0000,1072807200000,5557,839757300
347,52,59,20,26,14238900,SEYB.N0000,1041271200000,5758,568311450
348,26,33,13.5,18,2381100,SEYB.N0000,1009735200000,1220,54521800
349,16.5,25,14.75,15.75,21391700,SEYB.N0000,978026400000,1851,466442225
350,78.3,88,47.2,53,977841,PHAR.N0000,1740681000000,2269,68496238.5
351,53,54,43,48.1,451240,PHAR.N0000,1735583400000,1146,22614669.9
352,51.7,1249,40.3,770,249936,PHAR.N0000,1703788200000,2297,24212082.95
353,810,1150,700,898,52113,PHAR.N0000,1672079400000,764,50803231.75
354,900,1550.25,800,820,75391,PHAR.N0000,1640889000000,3433,82340416.8
355,825,895,651,814,49085,PHAR.N0000,1609353000000,1715,39231952.8
356,850,1050,582,730,152655,PHAR.N0000,1577730600000,709,157569009.8
357,730,999,611,932,75271,PHAR.N0000,1545935400000,941,58999599.1
358,939.9,1150,690,804.2,63895,PHAR.N0000,1514485800000,1469,61805027.9
359,880,1075,600,871.8,64924,PHAR.N0000,1482949800000,1405,55864637.7
360,824.7,1049.9,600,626.5,123653,PHAR.N0000,1451500200000,3255,96555649.1
361,627.5,724.9,450.5,500,152705,PHAR.N0000,1419964200000,1768,88727380.2
362,470,690,426.1,505,182473,PHAR.N0000,1388428200000,3616,100715865.4
363,500.3,1230,450,1145,192511,PHAR.N0000,1356892200000,4270,139698534.4
364,1190,4100,900,1772,590900,PHAR.N0000,1325183400000,4187,1590695870
365,1825,3200,250,300,1127725,PHAR.N0000,1293733800000,986,880978995
366,300,450,175.25,250,36100,PHAR.N0000,1259260200000,73,9079475
367,225.5,290,200,240,22800,PHAR.N0000,1230489000000,67,5221000
368,230,240,150,224,11500,PHAR.N0000,1198780200000,57,2109875
369,200,233,180,210,9900,PHAR.N0000,1165861800000,49,2052525
370,185,300,140.25,200,14700,PHAR.N0000,1135188000000,91,3354250
371,175,280,150,250,10600,PHAR.N0000,1103652000000,90,2237025
372,202,202,199.75,200,1300,PHAR.N0000,1063908000000,12,260150
373,200,200,100,100,6400,PHAR.N0000,1016388000000,2,670000
374,36.6,43,32.5,39.5,462027,RPBH.N0000,1740681000000,414,18420398.4
375,39.5,42,23.7,26.6,1428186,RPBH.N0000,1735583400000,1980,47635764
376,26.6,34.8,20.2,23.7,893181,RPBH.N0000,1703701800000,1044,23790694.5
377,22.5,32.5,16,27.2,479504,RPBH.N0000,1672338600000,1264,12431443.1
378,27.4,36,13,19,1626555,RPBH.N0000,1640889000000,2595,36048726.8
379,19,22.5,12,19,709153,RPBH.N0000,1609266600000,1139,11082229.3
380,18,19.9,12,15.5,280187,RPBH.N0000,1577730600000,621,4575720
381,15.5,21.9,14.6,21.9,233778,RPBH.N0000,1546194600000,426,3831786.7
382,17.7,28,16.2,23.5,207665,RPBH.N0000,1514226600000,600,4585988.5
383,23.1,34.4,21.1,27.2,55791,RPBH.N0000,1482777000000,345,1575800.3
384,34.3,44.5,30,41,57289,RPBH.N0000,1451500200000,268,2104947.8
385,35.3,45,27.5,27.5,358683,RPBH.N0000,1419964200000,766,13389127.9
386,26.4,49.5,25,45.8,369606,RPBH.N0000,1388341800000,1074,13172138
387,44.5,73,39,60.1,445850,RPBH.N0000,1356892200000,829,25468471.1
388,61.9,95,58,85,549000,RPBH.N0000,1325183400000,842,40478200
389,90,101,54,57.25,911300,RPBH.N0000,1293561000000,1228,72416305
390,57.25,80,20.25,28,1372900,RPBH.N0000,1262111400000,1218,63347450
391,29.75,41.75,27,38.5,695200,RPBH.N0000,1229365800000,160,22962175
392,38.25,42,25,30,1314700,RPBH.N0000,1198434600000,228,45357575
393,35,47,21,25,3903600,RPBH.N0000,1167330600000,307,157369125
394,24.5,47,24.5,34,696000,RPBH.N0000,1135792800000,199,28097825
395,40.75,50,22.25,25,3279200,RPBH.N0000,1104343200000,1255,106841975
396,25,37,13.5,16,5648100,RPBH.N0000,1072807200000,1803,147862400
397,16,17,8,9.5,2977700,RPBH.N0000,1041271200000,654,35682650
398,10.5,10.5,7.5,8.5,2214100,RPBH.N0000,1009389600000,354,19674600
399,8.5,11.25,6.5,10,487500,RPBH.N0000,978026400000,238,4258775
400,53.4,62,52.5,58.4,4829465,LWL.N0000,1740681000000,5260,276063419.2
401,58.6,61.4,42,42,32008138,LWL.N0000,1735583400000,23816,1693818428.1
402,42.2,62,42,51.9,29160704,LWL.N0000,1703788200000,25948,1496276979.7
403,51.5,140,35,126,58140631,LWL.N0000,1672338600000,43273,4331346717.2
404,124.25,340,37.8,147,132609505,LWL.N0000,1640889000000,90730,11021164476.05
405,145.9,147,39,71.5,17077575,LWL.N0000,1609353000000,19466,1608634374.6
406,72.5,81.5,52,71,3376702,LWL.N0000,1577730600000,4604,229787074.2
407,71,109.9,70.2,99.7,2820526,LWL.N0000,1546194600000,2387,285067523.3
408,99.4,130.5,92,96.5,3819625,LWL.N0000,1514226600000,2966,387910762.2
409,99.7,119.9,90,108.5,4245722,LWL.N0000,1483036200000,3715,442547166.4
410,109.8,129.5,92,97.3,10869382,LWL.N0000,1451413800000,6914,1231866886.9
411,97.3,105,54,54.5,7647826,LWL.N0000,1419964200000,4141,643071126.8
412,53.9,75.4,52.1,60,3488325,LWL.N0000,1388428200000,2269,215109330.1
413,60.8,97.5,49.2,93.2,2665149,LWL.N0000,1356892200000,1964,177882854.6
414,94.5,187,85,144,20627580,LWL.N0000,1325097000000,7222,3049758570
415,138.9,140,54,58,21379500,LWL.N0000,1293733800000,9425,1975834040
416,57.25,58,30.5,43,8981100,LWL.N0000,1262111400000,3670,422222975
417,43.75,92,35,56.5,4399600,LWL.N0000,1229279400000,1169,308972900
418,59.75,70,46,60,1030300,LWL.N0000,1198780200000,1121,61952900
419,58.75,65,28.5,35,4710300,LWL.N0000,1167330600000,2503,234940175
420,32.75,75,28.5,45.75,7065200,LWL.N0000,1135879200000,4115,409927175
421,44.25,47,22,29.75,2465600,LWL.N0000,1104429600000,1517,96164200
422,30,55,29.25,39,4649100,LWL.N0000,1072807200000,2541,189254200
423,39,42,16.75,19,9560500,LWL.N0000,1041271200000,3083,259039075
424,19.5,25,6.25,7,5619400,LWL.N0000,1009735200000,2596,76380650
425,7,11.75,6,7.75,3366300,LWL.N0000,978026400000,1883,30573200
426,35.9,40.4,35.1,39.6,14545503,DIST.N0000,1740681000000,4686,552185345.4
427,39,40,24.9,27.9,107465946,DIST.N0000,1735583400000,22471,3082584425.3
428,28,29,12.9,13.5,187932178,DIST.N0000,1703788200000,27461,4395048045
429,13.2,19.3,12.6,17.5,28992901,DIST.N0000,1672338600000,10890,467901025.2
430,17,24.6,16.5,20.6,84394736,DIST.N0000,1640889000000,22247,1651062875.5
431,20.5,22,11.9,18.5,82471766,DIST.N0000,1609353000000,15316,1425659452.7
432,18.5,20.5,13.5,16.1,42957014,DIST.N0000,1577730600000,5371,675978915.4
433,16.1,35,15.8,26,40228606,DIST.N0000,1546194600000,7643,819514588.3
434,237.1,294,205,245.7,21644078,DIST.N0000,1475173800000,4785,5070472447.6
435,246,320,210.5,210.5,28463874,DIST.N0000,1451500200000,4418,7378929691.2
436,210,218,195,195,21248369,DIST.N0000,1419964200000,4152,4389273387.8
437,193,207,160,163,20715604,DIST.N0000,1388428200000,5429,3887996728.7
438,166,166,117,145.1,19821484,DIST.N0000,1356892200000,4392,2817818449.6
439,147.1,197,100,176,36809592,DIST.N0000,1325183400000,10230,6497731964
440,177.9,195,104,105,97748800,DIST.N0000,1293733800000,20049,14304870095
441,105.25,112,53.5,55.5,21245900,DIST.N0000,1262111400000,12001,1892850550
442,50.5,112,50,100.5,41363400,DIST.N0000,1230661800000,5038,3067881575
443,100.5,135,80,92,28694600,DIST.N0000,1199039400000,11462,3130702700
444,90.5,98.5,31,35,66240100,DIST.N0000,1167330600000,14910,3697099875
445,35,56,28.5,28.75,79694900,DIST.N0000,1135879200000,13113,3035019050
446,28.5,33.75,17,24.75,87088300,DIST.N0000,1104429600000,16855,2333789250
447,24.5,35,7.75,9.25,136553100,DIST.N0000,1072807200000,17681,3172499300
448,9.5,10.25,6.5,8.25,49777200,DIST.N0000,1041271200000,5269,436678275
449,8,10,3.5,4,26453200,DIST.N0000,1009735200000,3979,141997400
450,4,5.25,3.75,5,20669600,DIST.N0000,978026400000,2010,91223400
451,192,205,185,189.25,1570790,GRAN.N0000,1740681000000,3538,304972883.75
452,189.5,195,153.5,157.5,13391392,GRAN.N0000,1735583400000,16638,2326724843.25
453,158.5,187,73.1,81,19675619,GRAN.N0000,1703788200000,21271,2761325045.15
454,80.5,148,52,122,17717190,GRAN.N0000,1672338600000,19263,1935661268.4
455,121.75,167,104.75,111,33872694,GRAN.N0000,1640889000000,43275,4451579317.85
456,111,114.9,36,69.5,27300900,GRAN.N0000,1609353000000,25846,2213872190.1
457,68.5,74.9,42.5,59.4,6885334,GRAN.N0000,1577730600000,7547,424845639.6
458,59.5,76,54.5,66.2,7039013,GRAN.N0000,1546194600000,5779,473697973.9
459,66.1,85,63,83.9,12946790,GRAN.N0000,1514485800000,15265,928543622.2
460,82.9,98.4,55,91.5,32287273,GRAN.N0000,1483036200000,32936,2739501111
461,91.6,120,35.5,41,33922543,GRAN.N0000,1451500200000,35732,2604260524.2
462,41,46.9,33.1,36.4,13246493,GRAN.N0000,1419964200000,9988,540935546.2
463,35.5,60.9,31,59,10487311,GRAN.N0000,1388428200000,6684,417145044.6
464,59.5,110,36,106.4,10884718,GRAN.N0000,1356892200000,17108,683376241.1
465,105.5,265,77.9,77.9,70039800,GRAN.N0000,1325183400000,77454,10847988610
466,74.7,75.5,12.75,14,104188200,GRAN.N0000,1293733800000,43730,4420452480
467,14.25,16,6.75,6.75,11519900,GRAN.N0000,1262111400000,5136,146829650
468,6.5,13.5,6.25,13.25,5303700,GRAN.N0000,1230661800000,3534,61352750
469,13,16.75,12.5,13.75,13579600,GRAN.N0000,1199039400000,6034,201558425
470,13.5,18,10.75,13,13804800,GRAN.N0000,1167330600000,6215,197449300
471,12.75,26.5,11,11,29944300,GRAN.N0000,1135879200000,11751,602585775
472,10.75,25.5,10.75,22.75,10343600,GRAN.N0000,1104429600000,4863,167005125
473,23,40,14.25,18.75,34131800,GRAN.N0000,1072807200000,10676,1033851150
474,18.75,23.75,12,16,15912100,GRAN.N0000,1041271200000,5500,269791050
475,15.75,21,8.5,12.5,9668800,GRAN.N0000,1009735200000,3756,140554450
476,12.5,27,10,27,8164400,GRAN.N0000,978026400000,3304,133516250
477,117.5,134,104.25,113,34251760,NDB.N0000,1740681000000,16609,4166327126.75
478,113.25,114,59.8,65.2,105865478,NDB.N0000,1735583400000,41395,8311173992.95
479,64.9,85,31.4,32.5,88247967,NDB.N0000,1703788200000,32062,5709378814.3
480,32,73.1,31.3,68.6,21302639,NDB.N0000,1672338600000,13362,1282366569
481,68.9,105.75,67.9,78.5,37196832,NDB.N0000,1640889000000,31138,3050131250.75
482,78.1,104,56.8,104,31709960,NDB.N0000,1609353000000,27486,2484315087.9
483,100,119.5,85.7,106.5,11763083,NDB.N0000,1577730600000,8784,1211591672.2
484,106.8,141.4,98,137,31703247,NDB.N0000,1546194600000,10476,3447054310
485,136.4,157.9,126.9,157.9,14072627,NDB.N0000,1514485800000,7568,1937455225.6
486,156,199.9,150,195,42572211,NDB.N0000,1483036200000,7393,7127021753.8
487,194.1,280,187,250,15962898,NDB.N0000,1451500200000,9035,3917559580.1
488,250,266,160.5,160.5,25871855,NDB.N0000,1419964200000,8917,5451514459.9
489,160.5,182.5,138,138,31631020,NDB.N0000,1388428200000,11406,5112129480.7
490,137.9,155,96,140.5,21405381,NDB.N0000,1356892200000,9814,2675654755.9
491,138.1,390,119.5,350,20046200,NDB.N0000,1325183400000,7408,3722700260
492,349.5,415,200,207.25,32234000,NDB.N0000,1293733800000,11318,8455069815
493,206,208,88,88.5,50904900,NDB.N0000,1262111400000,13462,6773075325
494,86,176,86,167.25,2525400,NDB.N0000,1230575400000,1312,365376250
495,168.75,225,150,200.25,34259050,NDB.N0000,1199039400000,2768,6399829925
496,200.5,270,144.25,215,51368900,NDB.N0000,1167330600000,5842,9866331775
497,215,244.5,152.5,158,17617500,NDB.N0000,1135879200000,3367,3469930925
498,160,170,125,144,11966400,NDB.N0000,1104343200000,3789,1828152850
499,142.25,192.5,69.5,91,55764400,NDB.N0000,1072807200000,15412,7585303275
500,90.75,106,55,73.75,35638400,NDB.N0000,1041271200000,15794,3032246650
501,71.75,92,24,42,41430700,NDB.N0000,1009735200000,12116,1933267325
502,42,135,38,115,10782800,NDB.N0000,978026400000,8831,674000450
503,80.2,94,79.8,86,1754579,TYRE.N0000,1740681000000,2753,153798196.3
504,83.5,84,61,62.5,8162712,TYRE.N0000,1735583400000,7833,619031680.5
505,63.5,76.4,53.6,58.2,4137790,TYRE.N0000,1703701800000,7008,266270764.2
506,58,110.25,36,99,16054891,TYRE.N0000,1672338600000,17949,1257668001.45
507,98.6,112,70,86.8,40477111,TYRE.N0000,1640889000000,33585,3696180987.95
508,86.5,94.9,32,47.2,41207347,TYRE.N0000,1609353000000,26285,3246152958.9
509,49.6,51,29,36.7,4202595,TYRE.N0000,1577730600000,3005,160713573.8
510,35.9,49.5,33,44.4,3762775,TYRE.N0000,1546194600000,2218,165363879.3
511,44.4,65,42,60.5,1552468,TYRE.N0000,1514485800000,2352,84682900.5
512,64.9,77.5,58,74.7,2538954,TYRE.N0000,1483036200000,2829,170343148.1
513,77.5,89,73.2,78.5,14662603,TYRE.N0000,1451500200000,4496,1188919788.6
514,78.8,82.5,49.5,50,25168773,TYRE.N0000,1419964200000,9179,1659500468.2
515,49.5,53,31,34.4,6786857,TYRE.N0000,1388428200000,5792,290265078.9
516,33.6,44.5,20,38.6,7420613,TYRE.N0000,1356892200000,4741,210166179.6
517,38.5,69,34,49.5,35165700,TYRE.N0000,1325183400000,16184,1967338860
518,49.3,138.7,40,68,20315700,TYRE.N0000,1293733800000,12205,1783499790
519,67.25,67.75,22,22,6909000,TYRE.N0000,1262111400000,8782,302455600
520,22,71.5,18.75,20,13828400,TYRE.N0000,1230661800000,12878,575733625
521,20,31.75,16,16.5,13624900,TYRE.N0000,1199039400000,7104,340973575
522,16.5,17.25,8,9.5,21681500,TYRE.N0000,1167244200000,8972,307900650
523,9.25,18.5,7.75,10,36082700,TYRE.N0000,1135879200000,11639,454210400
524,9.75,12.25,5,6,36442700,TYRE.N0000,1104429600000,9982,343464700
525,5.75,10.5,4.75,10.5,14019400,TYRE.N0000,1072807200000,5099,119975325
526,10.5,13.25,4,7.5,22799800,TYRE.N0000,1041271200000,6842,198425625
527,7.25,11,2.75,5.75,7983600,TYRE.N0000,1009735200000,2756,45434925
528,5.75,11.75,5,10.25,2627900,TYRE.N0000,978026400000,1727,23067475
529,3790.5,4000,2800.25,3021,838385,CINS.N0000,1740681000000,318,2862753524
530,3000,3200,2100,2498.5,566971,CINS.N0000,1735583400000,674,1633740700
531,2450,2696.25,1951.75,2000,195936,CINS.N0000,1703788200000,791,446030051.5
532,2249.5,2680.25,1800,2200,132051,CINS.N0000,1672252200000,752,266477512.25
533,2249.75,2474,1846,1960,169769,CINS.N0000,1640889000000,969,327646411.05
534,1997.8,2100,1401,1850.2,98527,CINS.N0000,1609353000000,457,175721368.7
535,1986.9,2125,1780,1990,1354057,CINS.N0000,1577730600000,606,2525437716.2
536,1990,2100,1400.1,1550,2603646,CINS.N0000,1545849000000,1625,4815563305.5
537,1597,1720,1200,1400,159015,CINS.N0000,1513881000000,954,221903414.1
538,1490,1650,1200,1415,107201,CINS.N0000,1483036200000,389,151844102.7
539,1485.6,1949.9,1304,1375,3607460,CINS.N0000,1451500200000,819,5750589991.1
540,1378.8,1499.8,1200,1345,310264,CINS.N0000,1419964200000,738,411735580.1
541,1340,1400,800.5,820,399196,CINS.N0000,1388428200000,1043,468549483
542,855.9,1250,505.7,700,939430,CINS.N0000,1356892200000,1187,744496902.9
543,746.7,950,380,380,6188200,CINS.N0000,1325183400000,1982,3921876360
544,381,680,200,214.5,6063600,CINS.N0000,1293733800000,2157,1884163380
545,220,250,125.25,199,8208049,CINS.N0000,1260815400000,1466,1498008804
546,187,228.5,150,185,5817350,CINS.N0000,1230661800000,1302,1156512850
547,185,232,135,167.5,6509633,CINS.N0000,1199039400000,2374,1253699075
548,167.5,190.5,55,75,7892800,CINS.N0000,1167330600000,4604,1037249300
549,75,99,35.5,40,12753000,CINS.N0000,1135879200000,6067,825702125
550,40,51.75,30,38.25,7768600,CINS.N0000,1104429600000,2767,330421125
551,35.5,45,26.75,33.25,1762200,CINS.N0000,1072807200000,1091,66024350
552,33.25,45,24.5,26,1047100,CINS.N0000,1041271200000,686,37144000
553,26,40,14.5,17,665200,CINS.N0000,1009476000000,399,15421250
554,18,38,14,29,923300,CINS.N0000,978026400000,493,24574575
555,312,343.75,292,298,1013507,TAFL.N0000,1740681000000,4477,328416237.75
556,298.25,324.5,230.5,232.25,3147094,TAFL.N0000,1735583400000,9626,893489984.25
557,232,258,115.75,125,4544143,TAFL.N0000,1703788200000,8079,895474763.5
558,124.75,340,119,288,3095501,TAFL.N0000,1672338600000,6818,708268335.5
559,300.25,305,173.9,173.9,8501356,TAFL.N0000,1640889000000,13845,1965426224.95
560,172.9,177.5,70,119,8529474,TAFL.N0000,1609353000000,8513,1178355659.3
561,116.6,122.4,79,104.6,3118811,TAFL.N0000,1577730600000,4072,320217352.1
562,101.4,120,92.6,113.2,1293068,TAFL.N0000,1546194600000,2172,138330383.8
563,113,138.5,110,136.9,2049180,TAFL.N0000,1514485800000,3568,255332751.8
564,135.1,152,70.1,123,9807171,TAFL.N0000,1483036200000,12642,1148966571.3
565,120.7,162.8,45,52.8,12597550,TAFL.N0000,1451500200000,13901,1245750978.3
566,51,61.9,31.7,37.4,5773721,TAFL.N0000,1419964200000,7780,289490714.1
567,36.9,57,24.5,52.1,3804482,TAFL.N0000,1388428200000,7217,147655513.4
568,53.7,106.4,33.7,102.5,5511572,TAFL.N0000,1356892200000,10180,341642664.6
569,103.8,242,75,90.3,31666600,TAFL.N0000,1325183400000,52891,4650451880
570,90.2,92,8.25,9,43575200,TAFL.N0000,1293733800000,26739,1557896470
571,9.25,10.25,5.25,5.25,7441400,TAFL.N0000,1262111400000,3275,64521100
572,5.5,11.25,5,10.25,6294500,TAFL.N0000,1230661800000,3595,61021550
573,10,13.5,6.5,9.75,7329600,TAFL.N0000,1199039400000,3420,82865575
574,10,14.75,8.5,10.5,3208400,TAFL.N0000,1167330600000,1771,35720425
575,10,20.5,9.5,9.5,4404100,TAFL.N0000,1135792800000,2296,69395075
576,9.5,24,8.5,20.5,3103700,TAFL.N0000,1104429600000,967,36960725
577,18,32,8.75,12,5853800,TAFL.N0000,1071770400000,1999,116360525
578,11.75,14,6,11,2791600,TAFL.N0000,1041184800000,1312,30161725
579,11,13,6,8.5,2442800,TAFL.N0000,1009735200000,717,23663625
580,9.5,26,9.5,25,164800,TAFL.N0000,977421600000,131,2974650
581,4.1,4.6,4.1,4.5,23379608,REEF.N0000,1740681000000,2880,101565783.7
582,4.5,6.5,4.2,5.6,213472235,REEF.N0000,1735583400000,18042,962509874.7
583,5.6,7.8,5.4,6.3,10079501,REEF.N0000,1703788200000,5347,67049926.4
584,6,11,3.4,9,21443830,REEF.N0000,1672338600000,9534,160106152.9
585,8.9,11.9,7.4,10.6,106312705,REEF.N0000,1640889000000,19929,966014008.8
586,10.4,12.5,4.8,12,17277019,REEF.N0000,1609353000000,10586,176092891.7
587,12.1,15.4,3.8,5.1,21332303,REEF.N0000,1577730600000,10788,224379991.6
588,4.8,9.1,4.7,7.6,5449135,REEF.N0000,1546194600000,2761,37273829.5
589,7.5,11.3,6.3,9.5,6090754,REEF.N0000,1514485800000,4490,55401518.6
590,9.5,15,6.1,9.7,13346366,REEF.N0000,1483036200000,7174,149678968.1
591,10.1,17.5,9.5,17.1,11494477,REEF.N0000,1451413800000,4174,147965092.7
592,16.8,22,13.5,15,41280851,REEF.N0000,1419964200000,6748,661385679.9
593,14.6,28.3,13.6,27.2,14799317,REEF.N0000,1388428200000,8410,313915727.6
594,26,52,20,52,47450541,REEF.N0000,1356892200000,16038,1498068541.1
595,50.1,105,40,50,80503300,REEF.N0000,1325183400000,36289,6370601060
596,42.7,91,2,2.1,582858600,REEF.N0000,1293733800000,55367,4300901845
597,2.1,2.5,0.8,0.8,97742700,REEF.N0000,1262111400000,6866,163679060
598,0.7,1.3,0.6,0.9,30450300,REEF.N0000,1230575400000,1475,32389280
599,0.9,1.3,0.9,1.1,27637600,REEF.N0000,1199039400000,1830,29058850
600,1.1,1.9,1,1,77614500,REEF.N0000,1167330600000,6173,113234005
601,1.25,33.5,1,12.25,88693100,REEF.N0000,1135879200000,10709,381147000
602,12.75,18,6,7,29664900,REEF.N0000,1104429600000,9221,365018050
603,7.25,15,4.5,7.25,23359600,REEF.N0000,1072807200000,4940,196874300
604,6.25,10.5,6,7,224300,REEF.N0000,1041271200000,166,1739550
605,7.25,7.25,7,7,400,REEF.N0000,1005847200000,4,2825
606,7,7,6,7,1000,REEF.N0000,975866400000,7,6800
607,46.7,54.9,44.5,47.1,2361404,HOPL.N0000,1740681000000,1644,121223771.7
608,47.3,51.8,36,43.7,10094362,HOPL.N0000,1735583400000,6142,427223691.2
609,41.7,71.9,38.7,63,19089271,HOPL.N0000,1703701800000,4796,1082730216.5
610,61.9,80.6,14,30,31754123,HOPL.N0000,1672338600000,15513,1555447616.2
611,30.1,36,19.8,22.4,10445570,HOPL.N0000,1640889000000,4103,299031984.6
