trade_date,isHoliday,close_daily,share_volume_daily,close_weekly,share_volume_weekly,gdp_billions_of_usd,gdp_per_capita_usd,usd_lkr_exchange_rate,bank_interest_rates,tresury_bill_3_months,tresury_bill_6_months,tresury_bill_12_months
2023-11-10,working_day,86.0,835451.0,86.0,2227580.0,49.7211,42.71,326.75,9.0,15.64,14.81,12.99
2023-11-11,holiday,86.0,835451.0,86.0,2227580.0,49.7211,42.71,326.75,9.0,15.64,14.81,12.99
2023-11-12,holiday,86.0,835451.0,86.0,2227580.0,49.7211,42.71,327.5,9.0,15.64,14.81,12.99
2023-11-13,working_day,87.0,85238.0,86.0,2227580.0,49.7211,42.71,327.5,9.0,15.64,14.81,12.99
2023-11-14,working_day,85.1,67953.0,86.0,2227580.0,49.7211,42.71,327.5,9.0,15.64,14.81,12.99
2023-11-15,working_day,84.9,48845.0,86.0,2227580.0,49.7211,42.71,327.5,9.0,15.64,14.81,12.99
2023-11-16,working_day,84.5,97817.0,86.0,2227580.0,49.7211,42.71,327.5,9.0,15.39,14.75,12.96
2023-11-17,working_day,84.5,253390.0,84.5,553243.0,49.7211,42.71,327.5,9.0,15.39,14.75,12.96
2023-11-18,holiday,84.5,253390.0,84.5,553243.0,49.7211,42.71,327.5,9.0,15.39,14.75,12.96
2023-11-19,holiday,84.5,253390.0,84.5,553243.0,49.7211,42.71,328.2,9.0,15.39,14.75,12.96
2023-11-20,working_day,83.0,142711.0,84.5,553243.0,49.7211,42.71,328.2,9.0,15.39,14.75,12.96
2023-11-21,working_day,84.0,252339.0,84.5,553243.0,49.7211,42.71,328.2,9.0,15.39,14.75,12.96
2023-11-22,working_day,84.7,415563.0,84.5,553243.0,49.7211,42.71,328.2,9.0,15.39,14.75,12.96
2023-11-23,working_day,85.0,212762.0,84.5,553243.0,49.7211,42.71,328.2,9.0,15.29,14.75,12.94
2023-11-24,working_day,84.7,120311.0,84.7,1143686.0,49.7211,42.71,328.2,9.0,15.29,14.75,12.94
2023-11-25,holiday,84.7,120311.0,84.7,1143686.0,49.7211,42.71,328.2,9.0,15.29,14.75,12.94
2023-11-26,holiday,84.7,120311.0,84.7,1143686.0,49.7211,42.71,327.75,9.0,15.29,14.75,12.94
2023-11-27,working_day,85.3,300505.0,84.7,1143686.0,49.7211,42.71,327.75,9.0,15.29,14.75,12.94
2023-11-28,working_day,85.5,67100.0,84.7,1143686.0,49.7211,42.71,327.75,9.0,15.29,14.75,12.94
2023-11-29,working_day,85.7,274886.0,84.7,1143686.0,49.7211,42.71,327.75,9.0,15.29,14.75,12.94
2023-11-30,working_day,87.1,279189.0,84.7,1143686.0,49.7211,42.71,327.75,9.0,14.86,14.52,12.89
2023-12-01,working_day,89.9,355311.0,89.9,1276991.0,49.7211,42.71,327.75,9.0,14.86,14.52,12.89
2023-12-02,holiday,89.9,355311.0,89.9,1276991.0,49.7211,42.71,327.75,9.0,14.86,14.52,12.89
2023-12-03,holiday,89.9,355311.0,89.9,1276991.0,49.7211,42.71,326.75,9.0,14.86,14.52,12.89
2023-12-04,working_day,90.9,92562.0,89.9,1276991.0,49.7211,42.71,326.75,9.0,14.86,14.52,12.89
2023-12-05,working_day,89.7,212106.0,89.9,1276991.0,49.7211,42.71,326.75,9.0,14.86,14.52,12.89
2023-12-06,working_day,90.0,220567.0,89.9,1276991.0,49.7211,42.71,326.75,9.0,14.86,14.52,12.89
2023-12-07,working_day,91.8,207025.0,89.9,1276991.0,49.7211,42.71,326.75,9.0,14.67,14.38,12.88
2023-12-08,working_day,93.9,235422.0,93.9,967682.0,49.7211,42.71,326.75,9.0,14.67,14.38,12.88
2023-12-09,holiday,93.9,235422.0,93.9,967682.0,49.7211,42.71,326.75,9.0,14.67,14.38,12.88
2023-12-10,holiday,93.9,235422.0,93.9,967682.0,49.7211,42.71,326.85,9.0,14.67,14.38,12.88
2023-12-11,working_day,94.2,350015.0,93.9,967682.0,49.7211,42.71,326.85,9.0,14.67,14.38,12.88
2023-12-12,working_day,95.0,362550.0,93.9,967682.0,49.7211,42.71,326.85,9.0,14.67,14.38,12.88
2023-12-13,working_day,94.4,273412.0,93.9,967682.0,49.7211,42.71,326.85,9.0,14.67,14.38,12.88
2023-12-14,working_day,93.6,96105.0,93.9,967682.0,49.7211,42.71,326.85,9.0,14.59,14.29,12.83
2023-12-15,working_day,93.9,304923.0,93.9,1387005.0,49.7211,42.71,326.85,9.0,14.59,14.29,12.83
2023-12-16,holiday,93.9,304923.0,93.9,1387005.0,49.7211,42.71,326.85,9.0,14.59,14.29,12.83
2023-12-17,holiday,93.9,304923.0,93.9,1387005.0,49.7211,42.71,325.3,9.0,14.59,14.29,12.83
2023-12-18,working_day,93.9,491469.0,93.9,1387005.0,49.7211,42.71,325.3,9.0,14.59,14.29,12.83
2023-12-19,working_day,93.9,290798.0,93.9,1387005.0,49.7211,42.71,325.3,9.0,14.59,14.29,12.83
2023-12-20,working_day,93.7,118865.0,93.9,1387005.0,49.7211,42.71,325.3,9.0,14.59,14.29,12.83
2023-12-21,working_day,93.2,82579.0,93.9,1387005.0,49.7211,42.71,325.3,9.0,14.57,14.24,12.93
2023-12-22,working_day,92.9,120088.0,92.9,1103799.0,49.7211,42.71,325.3,9.0,14.57,14.24,12.93
2023-12-23,holiday,92.9,120088.0,92.9,1103799.0,49.7211,42.71,325.3,9.0,14.57,14.24,12.93
2023-12-24,holiday,92.9,120088.0,92.9,1103799.0,49.7211,42.71,323.8,9.0,14.57,14.24,12.93
2023-12-25,holiday,92.9,120088.0,92.9,1103799.0,49.7211,42.71,323.8,9.0,14.57,14.24,12.93
2023-12-26,holiday,92.9,120088.0,92.9,1103799.0,49.7211,42.71,323.8,9.0,14.57,14.24,12.93
2023-12-27,working_day,93.1,78872.0,92.9,1103799.0,49.7211,42.71,323.8,9.0,14.57,14.24,12.93
2023-12-28,working_day,94.3,645804.0,92.9,1103799.0,49.7211,42.71,323.8,9.0,14.51,14.16,12.93
2023-12-29,working_day,95.5,383942.0,95.5,1108618.0,49.7211,42.71,323.8,9.0,14.51,14.16,12.93
2023-12-30,holiday,95.5,383942.0,95.5,1108618.0,49.7211,42.71,323.8,9.0,14.51,14.16,12.93
2023-12-31,holiday,95.5,383942.0,95.5,1108618.0,16.5412,-33.18,322.5,9.0,14.51,14.16,12.93
2024-01-01,holiday,95.5,383942.0,95.5,1108618.0,16.5412,-33.18,322.5,9.0,14.51,14.16,12.93
2024-01-02,working_day,96.9,120591.0,95.5,1108618.0,16.5412,-33.18,322.5,9.0,14.51,14.16,12.93
2024-01-03,working_day,95.9,218632.0,95.5,1108618.0,16.5412,-33.18,322.5,9.0,14.51,14.16,12.93
2024-01-04,working_day,95.5,377339.0,95.5,1108618.0,16.5412,-33.18,322.5,9.0,14.45,14.16,12.93
2024-01-05,working_day,95.2,238327.0,95.5,1108618.0,16.5412,-33.18,322.5,9.0,14.45,14.16,12.93
2024-01-06,holiday,95.2,238327.0,95.5,1108618.0,16.5412,-33.18,322.5,9.0,14.45,14.16,12.93
2024-01-07,holiday,95.2,238327.0,95.5,1108618.0,16.5412,-33.18,322.0,9.0,14.45,14.16,12.93
2024-01-08,working_day,95.0,351582.0,95.5,1108618.0,16.5412,-33.18,322.0,9.0,14.45,14.16,12.93
2024-01-09,working_day,94.3,19420.0,95.5,1108618.0,16.5412,-33.18,322.0,9.0,14.45,14.16,12.93
2024-01-10,working_day,93.3,132821.0,95.5,1108618.0,16.5412,-33.18,322.0,9.0,14.45,14.16,12.93
2024-01-11,working_day,92.1,526800.0,95.5,1108618.0,16.5412,-33.18,322.0,9.0,14.27,14.09,12.93
2024-01-12,working_day,91.5,150619.0,91.5,1181242.0,16.5412,-33.18,322.0,9.0,14.27,14.09,12.93
2024-01-13,holiday,91.5,150619.0,91.5,1181242.0,16.5412,-33.18,322.0,9.0,14.27,14.09,12.93
2024-01-14,holiday,91.5,150619.0,91.5,1181242.0,16.5412,-33.18,320.1,9.0,14.27,14.09,12.93
2024-01-15,holiday,91.5,150619.0,91.5,1181242.0,16.5412,-33.18,320.1,9.0,14.27,14.09,12.93
2024-01-16,working_day,91.0,365108.0,91.5,1181242.0,16.5412,-33.18,320.1,9.0,14.27,14.09,12.93
2024-01-17,working_day,90.0,77539.0,91.5,1181242.0,16.5412,-33.18,320.1,9.0,14.27,14.09,12.93
2024-01-18,working_day,89.5,34071.0,91.5,1181242.0,16.5412,-33.18,320.1,9.0,13.91,13.83,12.92
2024-01-19,working_day,89.5,29061.0,89.5,505779.0,16.5412,-33.18,320.1,9.0,13.91,13.83,12.92
2024-01-20,holiday,89.5,29061.0,89.5,505779.0,16.5412,-33.18,320.1,9.0,13.91,13.83,12.92
2024-01-21,holiday,89.5,29061.0,89.5,505779.0,16.5412,-33.18,317.5,9.0,13.91,13.83,12.92
2024-01-22,working_day,87.9,268515.0,89.5,505779.0,16.5412,-33.18,317.5,9.0,13.91,13.83,12.92
2024-01-23,working_day,87.5,4764.0,89.5,505779.0,16.5412,-33.18,317.5,9.0,13.91,13.83,12.92
2024-01-24,working_day,87.8,82340.0,89.5,505779.0,16.5412,-33.18,317.5,9.0,13.35,13.41,12.78
2024-01-25,holiday,87.8,82340.0,89.5,505779.0,16.5412,-33.18,317.5,9.0,13.35,13.41,12.78
2024-01-26,working_day,88.0,225111.0,88.0,580730.0,16.5412,-33.18,317.5,9.0,13.35,13.41,12.78
2024-01-27,holiday,88.0,225111.0,88.0,580730.0,16.5412,-33.18,317.5,9.0,13.35,13.41,12.78
2024-01-28,holiday,88.0,225111.0,88.0,580730.0,16.5412,-33.18,311.5,9.0,13.35,13.41,12.78
2024-01-29,working_day,88.0,69144.0,88.0,580730.0,16.5412,-33.18,311.5,9.0,13.35,13.41,12.78
2024-01-30,working_day,87.1,45562.0,88.0,580730.0,16.5412,-33.18,311.5,9.0,13.35,13.41,12.78
2024-01-31,working_day,86.2,70960.0,88.0,580730.0,16.5412,-33.18,311.5,9.0,13.35,13.41,12.78
2024-02-01,working_day,88.1,572069.0,88.0,580730.0,16.5412,-33.18,311.5,9.0,11.97,12.2,12.0
2024-02-02,working_day,88.0,93541.0,88.0,851276.0,16.5412,-33.18,311.5,9.0,11.97,12.2,12.0
2024-02-03,holiday,88.0,93541.0,88.0,851276.0,16.5412,-33.18,311.5,9.0,11.97,12.2,12.0
2024-02-04,holiday,88.0,93541.0,88.0,851276.0,16.5412,-33.18,312.6,9.0,11.97,12.2,12.0
2024-02-05,holiday,88.0,93541.0,88.0,851276.0,16.5412,-33.18,312.6,9.0,11.97,12.2,12.0
2024-02-06,working_day,87.7,485247.0,88.0,851276.0,16.5412,-33.18,312.6,9.0,11.97,12.2,12.0
2024-02-07,working_day,89.0,98731.0,88.0,851276.0,16.5412,-33.18,312.6,9.0,11.97,12.2,12.0
2024-02-08,working_day,89.0,106107.0,88.0,851276.0,16.5412,-33.18,312.6,9.0,10.96,11.07,10.73
2024-02-09,working_day,89.5,154746.0,89.5,844831.0,16.5412,-33.18,312.6,9.0,10.96,11.07,10.73
2024-02-10,holiday,89.5,154746.0,89.5,844831.0,16.5412,-33.18,312.6,9.0,10.96,11.07,10.73
2024-02-11,holiday,89.5,154746.0,89.5,844831.0,16.5412,-33.18,312.2,9.0,10.96,11.07,10.73
2024-02-12,working_day,89.5,47945.0,89.5,844831.0,16.5412,-33.18,312.2,9.0,10.96,11.07,10.73
2024-02-13,working_day,89.5,803452.0,89.5,844831.0,16.5412,-33.18,312.2,9.0,10.96,11.07,10.73
2024-02-14,working_day,88.6,1498396.0,89.5,844831.0,16.5412,-33.18,312.2,9.0,10.96,11.07,10.73
2024-02-15,working_day,89.5,1196328.0,89.5,844831.0,16.5412,-33.18,312.2,9.0,9.79,9.86,10.02
2024-02-16,working_day,90.0,169153.0,90.0,3715274.0,16.5412,-33.18,312.2,9.0,9.79,9.86,10.02
2024-02-17,holiday,90.0,169153.0,90.0,3715274.0,16.5412,-33.18,312.2,9.0,9.79,9.86,10.02
2024-02-18,holiday,90.0,169153.0,90.0,3715274.0,16.5412,-33.18,310.7,9.0,9.79,9.86,10.02
2024-02-19,working_day,91.1,434433.0,90.0,3715274.0,16.5412,-33.18,310.7,9.0,9.79,9.86,10.02
2024-02-20,working_day,90.6,128709.0,90.0,3715274.0,16.5412,-33.18,310.7,9.0,9.79,9.86,10.02
2024-02-21,working_day,91.0,255216.0,90.0,3715274.0,16.5412,-33.18,310.7,9.0,9.79,9.86,10.02
2024-02-22,working_day,91.3,180095.0,91.3,998453.0,16.5412,-33.18,310.7,9.0,9.78,9.86,10.02
2024-02-23,holiday,91.3,180095.0,91.3,998453.0,16.5412,-33.18,310.7,9.0,9.78,9.86,10.02
2024-02-24,holiday,91.3,180095.0,91.3,998453.0,16.5412,-33.18,310.7,9.0,9.78,9.86,10.02
2024-02-25,holiday,91.3,180095.0,91.3,998453.0,16.5412,-33.18,308.7,9.0,9.78,9.86,10.02
2024-02-26,working_day,91.0,55286.0,91.3,998453.0,16.5412,-33.18,308.7,9.0,9.78,9.86,10.02
2024-02-27,working_day,91.0,456088.0,91.3,998453.0,16.5412,-33.18,308.7,9.0,9.78,9.86,10.02
2024-02-28,working_day,90.4,35541.0,91.3,998453.0,16.5412,-33.18,308.7,9.0,9.78,9.86,10.02
2024-02-29,working_day,90.0,2177216.0,91.3,998453.0,16.5412,-33.18,308.7,9.0,9.87,9.95,10.05
2024-03-01,working_day,88.7,10046.0,88.7,2734177.0,16.5412,-33.18,308.7,8.5,9.87,9.95,10.05
2024-03-02,holiday,88.7,10046.0,88.7,2734177.0,16.5412,-33.18,308.7,8.5,9.87,9.95,10.05
2024-03-03,holiday,88.7,10046.0,88.7,2734177.0,16.5412,-33.18,307.25,8.5,9.87,9.95,10.05
2024-03-04,working_day,88.4,11904.0,88.7,2734177.0,16.5412,-33.18,307.25,8.5,9.87,9.95,10.05
2024-03-05,working_day,90.0,70816.0,88.7,2734177.0,16.5412,-33.18,307.25,8.5,9.87,9.95,10.05
2024-03-06,working_day,90.9,59923.0,88.7,2734177.0,16.5412,-33.18,307.25,8.5,9.96,10.08,10.14
2024-03-07,working_day,91.9,101852.0,91.9,244495.0,16.5412,-33.18,307.25,8.5,9.96,10.08,10.14
2024-03-08,holiday,91.9,101852.0,91.9,244495.0,16.5412,-33.18,307.25,8.5,9.96,10.08,10.14
2024-03-09,holiday,91.9,101852.0,91.9,244495.0,16.5412,-33.18,307.25,8.5,9.96,10.08,10.14
2024-03-10,holiday,91.9,101852.0,91.9,244495.0,16.5412,-33.18,305.15,8.5,9.96,10.08,10.14
2024-03-11,working_day,94.0,298408.0,91.9,244495.0,16.5412,-33.18,305.15,8.5,9.96,10.08,10.14
2024-03-12,working_day,94.0,177506.0,91.9,244495.0,16.5412,-33.18,305.15,8.5,9.96,10.08,10.14
2024-03-13,working_day,94.0,170986.0,91.9,244495.0,16.5412,-33.18,305.15,8.5,9.96,10.08,10.14
2024-03-14,working_day,94.6,39038.0,91.9,244495.0,16.5412,-33.18,305.15,8.5,10.1,10.21,10.24
2024-03-15,working_day,94.7,64873.0,94.7,750811.0,16.5412,-33.18,305.15,8.5,10.1,10.21,10.24
2024-03-16,holiday,94.7,64873.0,94.7,750811.0,16.5412,-33.18,305.15,8.5,10.1,10.21,10.24
2024-03-17,holiday,94.7,64873.0,94.7,750811.0,16.5412,-33.18,303.2,8.5,10.1,10.21,10.24
2024-03-18,working_day,95.1,182811.0,94.7,750811.0,16.5412,-33.18,303.2,8.5,10.1,10.21,10.24
2024-03-19,working_day,94.1,171273.0,94.7,750811.0,16.5412,-33.18,303.2,8.5,10.1,10.21,10.24
2024-03-20,working_day,94.4,41694.0,94.7,750811.0,16.5412,-33.18,303.2,8.5,10.1,10.21,10.24
2024-03-21,working_day,93.8,115555.0,94.7,750811.0,16.5412,-33.18,303.2,8.5,10.23,10.35,10.38
2024-03-22,working_day,95.0,281407.0,95.0,792740.0,16.5412,-33.18,303.2,8.5,10.23,10.35,10.38
2024-03-23,holiday,95.0,281407.0,95.0,792740.0,16.5412,-33.18,303.2,8.5,10.23,10.35,10.38
2024-03-24,holiday,95.0,281407.0,95.0,792740.0,16.5412,-33.18,300.3,8.5,10.23,10.35,10.38
2024-03-25,working_day,94.7,11056.0,95.0,792740.0,16.5412,-33.18,300.3,8.5,10.23,10.35,10.38
2024-03-26,working_day,95.6,345751.0,95.0,792740.0,16.5412,-33.18,300.3,8.5,10.23,10.35,10.38
2024-03-27,working_day,96.2,217019.0,95.0,792740.0,16.5412,-33.18,300.3,8.5,10.07,10.23,10.28
2024-03-28,working_day,97.7,1656095.0,97.7,2229921.0,16.5412,-33.18,300.3,8.5,10.07,10.23,10.28
2024-03-29,holiday,97.7,1656095.0,97.7,2229921.0,16.5412,-33.18,300.3,8.5,10.07,10.23,10.28
2024-03-30,holiday,97.7,1656095.0,97.7,2229921.0,16.5412,-33.18,300.3,8.5,10.07,10.23,10.28
2024-03-31,holiday,97.7,1656095.0,97.7,2229921.0,16.5412,-33.18,299.2,8.5,10.07,10.23,10.28
2024-04-01,working_day,94.5,373675.0,97.7,2229921.0,16.5412,-33.18,299.2,8.5,10.07,10.23,10.28
2024-04-02,working_day,94.8,370795.0,97.7,2229921.0,16.5412,-33.18,299.2,8.5,10.07,10.23,10.28
2024-04-03,working_day,96.9,1291170.0,97.7,2229921.0,16.5412,-33.18,299.2,8.5,10.07,10.23,10.28
2024-04-04,working_day,99.8,828999.0,97.7,2229921.0,16.5412,-33.18,299.2,8.5,10.11,10.3,10.28
2024-04-05,working_day,105.25,3148869.0,105.25,6013508.0,16.5412,-33.18,299.2,8.5,10.11,10.3,10.28
2024-04-06,holiday,105.25,3148869.0,105.25,6013508.0,16.5412,-33.18,299.2,8.5,10.11,10.3,10.28
2024-04-07,holiday,105.25,3148869.0,105.25,6013508.0,16.5412,-33.18,298.4,8.5,10.11,10.3,10.28
2024-04-08,working_day,110.0,1733256.0,105.25,6013508.0,16.5412,-33.18,298.4,8.5,10.11,10.3,10.28
2024-04-09,working_day,110.0,1374125.0,105.25,6013508.0,16.5412,-33.18,298.4,8.5,10.1,10.27,10.27
2024-04-10,working_day,111.5,747154.0,111.5,3854535.0,16.5412,-33.18,298.4,8.5,10.1,10.27,10.27
2024-04-11,holiday,111.5,747154.0,111.5,3854535.0,16.5412,-33.18,298.4,8.5,10.1,10.27,10.27
2024-04-12,holiday,111.5,747154.0,111.5,3854535.0,16.5412,-33.18,298.4,8.5,10.1,10.27,10.27
2024-04-13,holiday,111.5,747154.0,111.5,3854535.0,16.5412,-33.18,298.4,8.5,10.1,10.27,10.27
2024-04-14,holiday,111.5,747154.0,111.5,3854535.0,16.5412,-33.18,301.0,8.5,10.1,10.27,10.27
2024-04-15,working_day,109.25,380613.0,111.5,3854535.0,16.5412,-33.18,301.0,8.5,10.1,10.27,10.27
2024-04-16,working_day,103.75,470331.0,111.5,3854535.0,16.5412,-33.18,301.0,8.5,10.1,10.27,10.27
2024-04-17,working_day,105.75,500653.0,111.5,3854535.0,16.5412,-33.18,301.0,8.5,10.1,10.27,10.27
2024-04-18,working_day,105.5,707780.0,111.5,3854535.0,16.5412,-33.18,301.0,8.5,10.03,10.22,10.23
2024-04-19,working_day,104.5,346831.0,104.5,2406208.0,16.5412,-33.18,301.0,8.5,10.03,10.22,10.23
2024-04-20,holiday,104.5,346831.0,104.5,2406208.0,16.5412,-33.18,301.0,8.5,10.03,10.22,10.23
2024-04-21,holiday,104.5,346831.0,104.5,2406208.0,16.5412,-33.18,295.9,8.5,10.03,10.22,10.23
2024-04-22,working_day,106.0,554991.0,104.5,2406208.0,16.5412,-33.18,295.9,8.5,10.03,10.22,10.23
2024-04-23,holiday,106.0,554991.0,104.5,2406208.0,16.5412,-33.18,295.9,8.5,10.03,10.22,10.23
2024-04-24,working_day,106.0,469057.0,104.5,2406208.0,16.5412,-33.18,295.9,8.5,10.03,10.22,10.23
2024-04-25,working_day,110.0,2570973.0,104.5,2406208.0,16.5412,-33.18,295.9,8.5,9.9,10.08,10.21
2024-04-26,working_day,114.5,732274.0,114.5,4327295.0,16.5412,-33.18,295.9,8.5,9.9,10.08,10.21
2024-04-27,holiday,114.5,732274.0,114.5,4327295.0,16.5412,-33.18,295.9,8.5,9.9,10.08,10.21
2024-04-28,holiday,114.5,732274.0,114.5,4327295.0,16.5412,-33.18,297.0,8.5,9.9,10.08,10.21
2024-04-29,working_day,116.25,1752342.0,114.5,4327295.0,16.5412,-33.18,297.0,8.5,9.9,10.08,10.21
2024-04-30,working_day,115.0,346966.0,114.5,4327295.0,16.5412,-33.18,297.0,8.5,9.9,10.08,10.21
2024-05-01,holiday,115.0,346966.0,114.5,4327295.0,16.5412,-33.18,297.0,8.5,9.9,10.08,10.21
2024-05-02,working_day,115.0,511919.0,114.5,4327295.0,16.5412,-33.18,297.0,8.5,9.61,9.89,9.99
2024-05-03,working_day,115.0,563129.0,115.0,3174356.0,16.5412,-33.18,297.0,8.5,9.61,9.89,9.99
2024-05-04,holiday,115.0,563129.0,115.0,3174356.0,16.5412,-33.18,297.0,8.5,9.61,9.89,9.99
2024-05-05,holiday,115.0,563129.0,115.0,3174356.0,16.5412,-33.18,298.5,8.5,9.61,9.89,9.99
2024-05-06,working_day,112.75,215551.0,115.0,3174356.0,16.5412,-33.18,298.5,8.5,9.61,9.89,9.99
2024-05-07,working_day,114.0,261118.0,115.0,3174356.0,16.5412,-33.18,298.5,8.5,9.61,9.89,9.99
2024-05-08,working_day,113.25,226342.0,115.0,3174356.0,16.5412,-33.18,298.5,8.5,9.61,9.89,9.99
2024-05-09,working_day,114.25,313965.0,115.0,3174356.0,16.5412,-33.18,298.5,8.5,9.43,9.76,9.9
2024-05-10,working_day,117.0,425580.0,117.0,1442556.0,16.5412,-33.18,298.5,8.5,9.43,9.76,9.9
2024-05-11,holiday,117.0,425580.0,117.0,1442556.0,16.5412,-33.18,298.5,8.5,9.43,9.76,9.9
2024-05-12,holiday,117.0,425580.0,117.0,1442556.0,16.5412,-33.18,299.3,8.5,9.43,9.76,9.9
2024-05-13,working_day,116.75,211379.0,117.0,1442556.0,16.5412,-33.18,299.3,8.5,9.43,9.76,9.9
2024-05-14,working_day,115.0,846944.0,117.0,1442556.0,16.5412,-33.18,299.3,8.5,9.43,9.76,9.9
2024-05-15,working_day,114.75,216212.0,117.0,1442556.0,16.5412,-33.18,299.3,8.5,9.43,9.76,9.9
2024-05-16,working_day,114.75,187048.0,117.0,1442556.0,16.5412,-33.18,299.3,8.5,9.04,9.43,9.57
2024-05-17,working_day,113.0,154878.0,113.0,1616461.0,16.5412,-33.18,299.3,8.5,9.04,9.43,9.57
2024-05-18,holiday,113.0,154878.0,113.0,1616461.0,16.5412,-33.18,299.3,8.5,9.04,9.43,9.57
2024-05-19,holiday,113.0,154878.0,113.0,1616461.0,16.5412,-33.18,299.9,8.5,9.04,9.43,9.57
2024-05-20,working_day,112.0,69084.0,113.0,1616461.0,16.5412,-33.18,299.9,8.5,9.04,9.43,9.57
2024-05-21,working_day,111.75,219367.0,113.0,1616461.0,16.5412,-33.18,299.9,8.5,8.76,9.17,9.29
2024-05-22,working_day,114.25,191179.0,114.25,479630.0,16.5412,-33.18,299.9,8.5,8.76,9.17,9.29
2024-05-23,holiday,114.25,191179.0,114.25,479630.0,16.5412,-33.18,299.9,8.5,8.76,9.17,9.29
2024-05-24,holiday,114.25,191179.0,114.25,479630.0,16.5412,-33.18,299.9,8.5,8.76,9.17,9.29
2024-05-25,holiday,114.25,191179.0,114.25,479630.0,16.5412,-33.18,299.9,8.5,8.76,9.17,9.29
2024-05-26,holiday,114.25,191179.0,114.25,479630.0,16.5412,-33.18,301.8,8.5,8.76,9.17,9.29
2024-05-27,working_day,113.5,82986.0,114.25,479630.0,16.5412,-33.18,301.8,8.5,8.76,9.17,9.29
2024-05-28,working_day,112.75,31335.0,114.25,479630.0,16.5412,-33.18,301.8,8.5,8.76,9.17,9.29
2024-05-29,working_day,103.5,2152051.0,114.25,479630.0,16.5412,-33.18,301.8,8.5,8.76,9.17,9.29
2024-05-30,working_day,107.0,555924.0,114.25,479630.0,16.5412,-33.18,301.8,8.5,8.62,9.04,9.18
2024-05-31,working_day,105.75,224242.0,105.75,3046538.0,16.5412,-33.18,301.8,8.5,8.62,9.04,9.18
2024-06-01,holiday,105.75,224242.0,105.75,3046538.0,16.5412,-33.18,301.8,8.5,8.62,9.04,9.18
2024-06-02,holiday,105.75,224242.0,105.75,3046538.0,16.5412,-33.18,302.5,8.5,8.62,9.04,9.18
2024-06-03,working_day,106.25,141450.0,105.75,3046538.0,16.5412,-33.18,302.5,8.5,8.62,9.04,9.18
2024-06-04,working_day,105.75,55733.0,105.75,3046538.0,16.5412,-33.18,302.5,8.5,8.62,9.04,9.18
2024-06-05,working_day,106.0,340501.0,105.75,3046538.0,16.5412,-33.18,302.5,8.5,8.62,9.04,9.18
2024-06-06,working_day,108.0,327052.0,105.75,3046538.0,16.5412,-33.18,302.5,8.5,8.7,9.04,9.27
2024-06-07,working_day,108.75,118098.0,108.75,982834.0,16.5412,-33.18,302.5,8.5,8.7,9.04,9.27
2024-06-08,holiday,108.75,118098.0,108.75,982834.0,16.5412,-33.18,302.5,8.5,8.7,9.04,9.27
2024-06-09,holiday,108.75,118098.0,108.75,982834.0,16.5412,-33.18,303.8,8.5,8.7,9.04,9.27
2024-06-10,working_day,108.75,765336.0,108.75,982834.0,16.5412,-33.18,303.8,8.5,8.7,9.04,9.27
2024-06-11,working_day,108.75,351797.0,108.75,982834.0,16.5412,-33.18,303.8,8.5,8.7,9.04,9.27
2024-06-11,working_day,108.75,351797.0,108.75,982834.0,16.5412,-33.18,303.8,8.5,8.7,9.04,9.27
2024-06-12,working_day,109.25,997262.0,108.75,982834.0,16.5412,-33.18,303.8,8.5,8.7,9.04,9.27
2024-06-13,working_day,109.25,4333840.0,108.75,982834.0,16.5412,-33.18,303.8,8.5,8.89,9.3,9.54
2024-06-14,working_day,108.0,138857.0,108.0,6938889.0,16.5412,-33.18,303.8,8.5,8.89,9.3,9.54
2024-06-15,holiday,108.0,138857.0,108.0,6938889.0,16.5412,-33.18,303.8,8.5,8.89,9.3,9.54
2024-06-16,holiday,108.0,138857.0,108.0,6938889.0,16.5412,-33.18,305.1,8.5,8.89,9.3,9.54
2024-06-17,holiday,108.0,138857.0,108.0,6938889.0,16.5412,-33.18,305.1,8.5,8.89,9.3,9.54
2024-06-18,working_day,106.75,73232.0,108.0,6938889.0,16.5412,-33.18,305.1,8.5,8.89,9.3,9.54
2024-06-19,working_day,106.25,148710.0,108.0,6938889.0,16.5412,-33.18,305.1,8.5,9.39,9.81,9.9
2024-06-20,working_day,105.5,475089.0,105.5,697031.0,16.5412,-33.18,305.1,8.5,9.39,9.81,9.9
2024-06-21,holiday,105.5,475089.0,105.5,697031.0,16.5412,-33.18,305.1,8.5,9.39,9.81,9.9
2024-06-22,holiday,105.5,475089.0,105.5,697031.0,16.5412,-33.18,305.1,8.5,9.39,9.81,9.9
2024-06-23,holiday,105.5,475089.0,105.5,697031.0,16.5412,-33.18,305.9,8.5,9.39,9.81,9.9
2024-06-24,working_day,105.75,435021.0,105.5,697031.0,16.5412,-33.18,305.9,8.5,9.39,9.81,9.9
2024-06-25,working_day,106.0,25345052.0,105.5,697031.0,16.5412,-33.18,305.9,8.5,9.39,9.81,9.9
2024-06-26,working_day,107.0,247197.0,105.5,697031.0,16.5412,-33.18,305.9,8.5,9.39,9.81,9.9
2024-06-27,working_day,106.0,354489.0,105.5,697031.0,16.5412,-33.18,305.9,8.5,10.07,10.19,10.31
2024-06-28,working_day,105.0,469040.0,105.0,26850799.0,16.5412,-33.18,305.9,8.5,10.07,10.19,10.31
